Tweet,Class,Polarity,Agreement,Subjectivity,Confidence,Irony,Anger,Joy,Fear,Sadness,Surprise
Madre mía como se pone la prensa con Casillas...,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,8.38224738836,29.7000676394,33.2366883755,21.3865339756,7.29446709156
Do my dirt on the low that's the way it's supposed to go.,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,37.0606184006,4.76143024862,10.2507248521,33.1668674946,14.7603526711
RT @izayinegirl: Spread this http://t.co/YIjCRxUpC7,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.4313300252,3.88357788324,34.8206341267,47.2410678864,0.62338761054
Matt here- We are going to be spending the next few hours calling loved ones to let them know our positions and be open to phone interviews.,0,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,9.62508767843,16.8500646949,61.1767292023,11.4617615938,0.886354595423
#ネコ耳少女 玉ネギの皮ぐらい猿でむ剥けるぜ。 #ta4ad,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,15.2868360281,19.2495107651,27.8630197048,16.4072185755,21.1934179068
so uncomfortable,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,21.8962907791,17.1946018934,26.5950798988,17.5473466516,16.7666763067
@Kevin_Gates,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.6403053999,10.9842061996,17.6099687815,27.8893709183,29.8761487007
@iAmirhasan Well now hope morkel is badly injured. :)India back in game50-50 contest for SA win and draw India still unlikely to win,0,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,2.33571007848,19.1747099161,40.2921795845,9.24808755517,28.9493173361
@savvyrenaprice Oh shit... I forgot all about those,0,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,15.5282497406,5.61342611909,11.383292824,55.4934799671,11.9815543294
You know what's so tight? When Blake Johnson hicks calls you. That's tight.,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,17.7695780993,9.0715020895,28.6867082119,18.1125119328,26.3596951962
@OG_rubberbrands welcome to the club fool.,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,11.2214766443,12.99059093,16.3846924901,47.9084074497,11.4948257804
Estoy demasiado cansada para seguir viviendo.,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,9.88342016935,35.3296011686,27.9495239258,14.830750227,12.0067089796
This is cool: ethiopia enduro trip teaser on Vimeo http://t.co/4qy6SpEs,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,19.9287354946,11.4970572293,31.1367154121,36.7743521929,0.663141673431
Let the same people design Iran verification as designed the Java update applet and Iran will never have nuclear weapons. #ISurrender,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,57.3932886124,5.75272776186,8.62702876329,22.1160829067,6.11087419093
RT @jonaaanperrea: #ChicoDivoNuncaMuere  @JaviMaestre #ChicoDivoNuncaMuere  @JaviMaestre ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,9.658382833,26.195076108,16.1284357309,20.6822633743,27.3358404636
RT @GareebGuy: Kal Meri facebook wall bhi gir gayi.,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,52.3446083069,9.19478833675,4.16180342436,30.7165682316,3.58223356307
Pretty cool #quote I saw. Never get tired of doing little things for others Sometimes those little… http://t.co/NDO3bXgN09,0,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,41.3082003593,1.42092499882,9.11616310477,47.3021775484,0.852536037564
That awkward moment when you have over a 100 drive ahead of you &amp; you've forgot your iPod...,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.3320534825,6.07691071928,7.23672583699,56.737112999,17.6171913743
RT @TwistMyMind: I just earned the 'Brew Bowl XLIX' badge on @untappd! http://t.co/bDPtBT8oOI #brewbowl,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.9201084375,13.7461602688,18.8686668873,52.7211427689,1.74392126501
Und wer nun noch diesen #IBES Schwachsinn guckt hat die Musik vom neuen McDonald's Spot gemacht?,0,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,20.5923274159,17.8836658597,24.1468042135,31.055188179,6.32201731205
RT @Gurpr33t_Singh: Just lost for words,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,8.54951888323,3.25056165457,6.35635107756,69.4567203522,12.3868435621
In the OKC area and need a place to worship; join us at Judah Christian Assembly @ Santa Fe &amp; 122nd Street! We welcome everyone #fellowship,0,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,4.2921230197,62.2407138348,8.52305367589,20.4104870558,4.53362241387
?,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,20.0484633446,20.0004607439,23.4657496214,15.9329846501,20.5523431301
Steph right now ,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,21.318423748,17.3950999975,21.3718116283,18.3059871197,21.6086760163
RT @Harry_Styles: Just dropped my phone on my face.,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,32.3036313057,4.84813824296,7.54127502441,49.7780323029,5.52892833948
RT @natalie_slater7: @WellsSiena this is an every day occurrence so I just spend my whole day sleeping,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,24.2957472801,26.4946967363,6.6214710474,33.9703172445,8.61776471138
気分はJK http://t.co/QXxqZCF6RA,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,19.1747412086,5.12246116996,33.4796726704,41.1969959736,1.02613028139
#transformationtuesday #babypic #potd #IWasCute #WhatHappened #baby #teen #kbye http://t.co/ELqWHfw6G6,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.4978378415,5.40671646595,32.9866796732,48.2319176197,0.876853335649
RT @tmhespics: http://t.co/MHOR1d3TDD,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.1699571609,3.52833345532,32.9579293728,50.7455289364,0.598248653114
@lala_ayaa 今天出國 kha~??,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,7.61363953352,9.6273213625,18.572922051,20.9074944258,43.2786285877
Ariel Rot Leiva y Loquillo together... http://t.co/i5WJhPBYij,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,14.6961152554,3.71997952461,36.6433620453,43.5580968857,1.38245373964
“@trueIoves: Relationship Goals,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,9.12563353777,31.9782227278,12.3275861144,18.9676314592,27.6009261608
@BunchOfMe @KozmicFoxy cuz I'm fab,0,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,3.77638563514,49.1228163242,10.918033123,8.79846811295,27.3842990398
Me taking the precalc exam http://t.co/TWtlS0kHyE,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,4.7093167901,1.522362791,84.0730667114,9.51699241996,0.178267864976
RT @SeFutbol: ¡Feliz 41 cumpleaños a @8JULENGUERRERO! Fue 41 veces internacional y NUNCA PERDIÓ con la @SeFutbol. ¡Felicidades! http://t.co…,0,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,8.1542417407,27.7998656034,17.8148835897,43.2381570339,2.99285128713
Si saco los genes de la familia Sieben dentro de un tiempo no me voy a acordar de lo que hice ayer,0,N,AGREEMENT,OBJECTIVE,92,NONIRONIC,3.31511832774,19.9196025729,4.52823638916,23.8408446312,48.3961999416
They're not going to make Felicity cheat guys. C'mon now.,0,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,37.0386868715,3.52036580443,11.3429248333,46.5391278267,1.55889168382
How can Big Brother tell a house mate should not say a racist when BB themselves repeats the same sentence and its not bleeped out?!,0,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,90.3995513916,0.199310504831,2.55379062146,6.21118023992,0.636166287586
En el Real Sports viendo el España Francia a ver si conservamos este resultado! http://t.co/mFfuZSEx,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.1254866719,7.68874436617,43.7701553106,35.0917309523,0.323884142563
RT @granniewinkle: this is so so so important https://t.co/Atx5ylB9WE,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.1021181345,3.56050431728,45.0064718723,38.9254003763,0.405503669754
My dads annoying sometimes. Lol,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,82.025885582,1.40740415081,2.63491012156,10.6936454773,3.23815308511
Definitely ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,19.2598089576,21.6517984867,22.0166385174,16.4321511984,20.6395983696
Roberto Martinez insists there have been no bids for duo #Baines and #Fellaini They've been previously linked with #ManUtd Moves,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,14.5552366972,11.0452078283,7.33430832624,46.3627547026,20.7024931908
Its too cold outside for angels to fly..,0,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,14.9051770568,4.17161285877,6.1866287142,48.4326064587,26.3039767742
why do I have to be so explicit with people I have just met,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,66.5654778481,4.52548786998,4.02933135629,21.3453561068,3.53435277939
@Elodiee_Avl Vous êtes en académique?,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,4.67438064516,19.214335084,7.2056286037,14.6448269486,54.2608261108
Who I ask you....some body part idiom! Ha ha ha!!! http://t.co/OID09aA0GF,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,26.5839606524,3.29319909215,27.1932333708,42.3529207706,0.576686765999
#MCGsobig it is hard to hit boundaries!!!!,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,26.0081917048,30.9705018997,30.4197967052,10.3336289525,2.26787794381
Interesting way to get around the law... Free foie gras with $55 glass of wine  http://t.co/tkpChAVIF3,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,9.70522463322,15.2106910944,34.2494726181,39.9270653725,0.907544139773
RT @GovernorOMalley: How can you get pulled over in this country for a broken taillight but if you wreck the world’s economy you are untou…,0,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,26.3819396496,4.42470237613,14.0971928835,50.7041692734,4.39198762178
@jigosison alam mo yung pakyu? Delete mo yan,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,30.2530616522,7.78491050005,15.3988599777,37.1651142836,9.39805805683
Girls I'm tryna kick it witcha *dances vigorously*,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,45.5208539963,14.3749520183,12.0059475303,26.2611031532,1.83714330196
@wizkhalifa I love this song!!!!!! Keep doing what you do! Never stop the music coming!,0,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,60.4329884052,18.745598197,3.55902910233,10.2206304669,7.04175233841
@KimPiggie it's okay and thanks,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,10.8193270862,14.6447211504,39.629471302,12.1573731303,22.7491050959
Congrats petron! @Abymarano @ibyangperez @rachdaquis03 @dindinquicker16 @maicamorada @FilleisFly @iamjenreyes! !,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,3.01275365055,57.872402668,6.51161074638,6.59484490752,26.0083913803
Reading relaxes me,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.9703342915,26.7446279526,29.1833996773,13.9619275928,17.1397089958
@girlnamedAYA bukas tulungan na kita sa illustration kahit di ako maalam ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,5.26310503483,49.2357343435,27.0971357822,14.5931720734,3.81085202098
I hope this NCAE will help me discover who I really am and who I want to be,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,7.88003206253,18.3926478028,42.9978728294,16.1553651094,14.5740821958
@pinedachum Ay ano po ba yun? ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,6.43798485398,18.6519861221,57.191491127,15.8918857574,1.82664915919
RT @irish_horanxxx: @HarryEStylesPH #HESPHSpam ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,5.83984479308,24.5642736554,13.1032854319,19.5438623428,36.9487315416
CIRES SASMEX:Sismo del 2015-04-28 16:49:18: Primera detección:GR30 Lat:-99.46076 Long:16.85646 http://t.co/8DvPqZ4DnS,0,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,7.16210901737,22.1406325698,26.0898172855,41.5252149105,3.08223031461
RT @ahuntre: I marvel that John McCain all but admits that he and others sign things that they don't actually read. Is this the way to guid…,0,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,6.16322532296,8.25073942542,7.04200863838,16.2330538034,62.3109698296
The flames of romance or of friendship may be rekindled today ... More for Capricorn http://t.co/w2gh9pNfo4,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,6.98067843914,6.8147957325,47.8876650333,37.6192718744,0.697582354769
Yawwwn. Im so frustrated and sleepy. Weird mix.,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,54.8957228661,6.57749176025,14.4221037626,21.1863845587,2.91829928756
Can never have to many birds,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,50.7895350456,5.56609220803,12.4563321471,27.831068635,3.35697121918
RT @WorIdOfDancing: He snapped https://t.co/WrkMMLHeps,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,10.5521366,2.44991667569,24.4699001312,62.1155202389,0.412530591711
@jcvansteenwyk it's totally cool :) of course I would follow you!! I miss you. And would love to hear your British Harry Potter accent soon!,0,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,4.23823446035,68.4010803699,2.74925753474,11.8104353547,12.8009960055
Good morning rainy Friday! ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,1.08056021854,82.3940396309,4.64336127043,3.10412682593,8.77791345119
@sheowhunter: “@SHEOCOLATES: @sheowhunter: “@SHEOCOLATES: @sheowhunter: “@SHEOCOLATES: I just woke up now #VoteTrisMTV”””,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,7.76048451662,19.0619617701,14.9443849921,31.8692415953,26.3639211655
RT @_LadyBoners: Thinking about me ,0,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,8.19512158632,10.9397888184,30.8057636023,36.5373730659,13.5219573975
RT @partnervi: 승짱의  최연소 팬????너무 귀엽다ㅠㅠ(@ForvictoRi )#승리  #승리파트너  #seungri http://t.co/yyfZWVfv,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,7.98797011375,6.34318590164,29.2294621468,54.2779862881,2.16139946133
@1updan Yeah that mechanism that stops checking and downloading in the Podcasts app is a bit overzealous.,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,25.9736299515,21.6954082251,37.6259088516,10.5412393808,4.16381135583
RT @Independent: The rich are 64% richer than before the recession while the poor are 57% poorerhttp://t.co/leONQIGGvN http://t.co/ZWWhIG…,0,N,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,10.6235682964,3.32865342498,14.2730563879,70.5704629421,1.20425838977
@DevJayy http://t.co/XJVq35I58v,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,15.289196372,4.83894944191,39.0254050493,39.9520277977,0.894423481077
In need of a dancer partner for tonight,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,9.25619378686,29.1751950979,33.2367122173,26.4504939318,1.88140012324
Nothing makes me want to join the military more than watching war movies or my brother saying he is going to join.,0,NEU,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,18.7116593122,15.9676253796,21.420250833,39.2237842083,4.67667579651
Soul Surfer :),0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,1.44033227116,77.8778254986,7.03019946814,1.77307575941,11.878567934
@TheVampsJames oh,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.5037779808,17.7863031626,22.9115411639,14.4245937467,31.3737809658
@ohmygASH_ hahaha look on the bright side atleast that person is thanking you hahaha ,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,9.07040983438,13.2257729769,3.83780039847,60.7376813889,13.1283387542
the romanian guys are just standing and staring at their embassy. its quite interesting tbh,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,15.9141629934,3.9939597249,27.7074277401,29.7564744949,22.6279750466
@ntlk Wow. In Scotland you just change your name. There isn't a Deed Poll up north your name is what you go by.,0,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,25.1494586468,3.99068370461,5.27565553784,44.5690900087,21.0151135921
HFS; I just broke another nail. SHOOT ME NOW!,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,36.0988616943,13.6326372623,16.1352485418,32.9038769007,1.22937560081
Yay just became a Great Aunty! Welcome to the world Mackenzie Darling Pickett ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.33485351596,87.8642618656,1.34745081887,1.44265331328,9.01078283787
Fuck ang tagal nyo gutom nko @RonAngeloPineda @han_patricia @JazeelCortez,0,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,9.96711999178,32.5243681669,8.93147736788,30.6023389101,17.9746940732
ang galing ko pala mgbeer pong. HAHA. ,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,21.1254447699,20.3067928553,14.8708298802,33.017718792,10.679217428
?,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,20.0484633446,20.0004607439,23.4657496214,15.9329846501,20.5523431301
@jkellone haha,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.8679633141,17.1759739518,19.3817079067,15.2534067631,35.320943594
EXO Lay Composed 'Hurt'?: https://t.co/K2eupOs52P via @YouTube,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.1194069982,7.10810050368,35.5867505074,43.1085318327,1.07721611857
@shan_daar @kaamkicheez Yeah honestly I loved Vista :D. Used it for 7 odd years on my laptop despite getting a 7 upgrade,0,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,3.70782166719,49.9366253614,2.56858244538,9.69383195043,34.0931296349
@Dimoo_666 @inmanimalsuxx salam maricón. Metralleta coche bomba viva alá,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,7.4463032186,34.1886878014,25.3017961979,16.6116923094,16.4515241981
One hell ride to fuck,0,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,57.8872859478,7.25547373295,11.3365754485,19.2624464631,4.25822064281
Nothing is quite like finishing the first draft of slides to make me believe I'll actually have to speak in front of a live audience.,0,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,4.07975539565,11.1203894019,9.55765098333,14.5316392183,60.7105612755
RT @Bombfantasyyy: Always love yourself :),0,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,1.38284899294,87.0940923691,2.75678709149,2.59586628526,6.17040582001
RT @artofmanliness: Cool Uncle Tricks: How to Bounce a Dinner Roll http://t.co/gpM7RAxjPQ http://t.co/yGCE73JTpY,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,17.4397677183,5.00154010952,18.7422171235,57.9463481903,0.870131701231
@xShadesOfSpobyx @theoopieterse i hope not haha,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,4.04989533126,5.77485971153,63.1585597992,10.4169607162,16.5997281671
@kILLberj say hi to jensen bitch,0,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,39.1015917063,7.66113102436,7.20322951674,37.1161818504,8.91786664724
@themcconicowire the new update has made the battery life even worse. It's frustrating,0,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,52.2403478622,3.56131866574,4.88936826587,37.3559713364,1.9529890269
@realstevegray @johnjcampbell @rogerdodgernz @campbelllivenz how was last night's show - not a dry eye in the house,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,21.0015073419,3.28580550849,6.65912926197,51.3694822788,17.6840692759
RT @maliaaa69: @7_randy: I DROPPED MY FUCKING PHONE ,0,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,31.8429410458,9.91623103619,8.3953589201,42.4686044455,7.37686306238
@camerondallas s new pictures got me like a crazy ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,5.75632117689,16.3638591766,7.51094222069,17.0735895634,53.2952845097
Fuck it. Equal on GD.,0,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,48.0797350407,12.0883077383,16.1693483591,21.365070343,2.29753702879
@Lk323Lk Starbucks can't fill this hole in my heart Nataly,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,26.5573471785,7.62722045183,28.7961751223,35.2092087269,1.81004405022
RT @JazzSpotlight: How to Play a Successful #HouseConcert with @ShannonCurtis http://t.co/sFNdGgWVCd #success #gigs #shows #livemusic,0,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,12.7231419086,12.9053145647,22.8514105082,45.3048229218,6.2153108418
RT @Quotes4Writers: I was always interested in people—in what happens to them and what they choose to do or not do and why. D Macomber ...,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,27.2185236216,4.50210981071,19.1229864955,40.2515977621,8.90477746725
i am tired of interesting things ͔͓̠̳̣̠̬̘̮̜̱͔̞̙͚̗̭̮̰,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,20.6449687481,4.33219671249,5.92373237014,8.1360347569,60.9630703926
Grabe @carissacrndng nasuka ako ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.9667147994,23.768427968,25.786909461,15.3811976314,22.0967516303
@fu_2yn おいで〜,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,17.3575818539,14.3862858415,24.1333425045,19.3952620029,24.7275307775
RT @BlackScholars: NJ teen accepted to seven Ivy League schools http://t.co/uJnPG8KyzU,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,7.59505629539,13.815844059,40.2311682701,37.6241922379,0.73374020867
I wish I didn't get angry so easily,0,P,AGREEMENT,SUBJECTIVE,90,IRONIC,73.5908150673,1.04437489063,5.69453909993,18.5152769089,1.15498956293
team BAMBOO!,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,17.4052372575,31.4755260944,22.9259967804,10.220760107,17.9724812508
@A3MARK won't let The Pokey sit on his head. I told him he better get control if his life. #rude,0,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,26.1279821396,6.2338154763,40.605455637,20.9161713719,6.11657947302
Me all through high school “@CollegeHumorLol: How you look when your teacher tells you to stop laughing http://t.co/XPTW1Hp8OW”,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,37.7038538456,1.44393490627,10.9342746437,49.6460139751,0.271919486113
USA is better than Brazil. Let's go Weidman!,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,4.75538484752,34.0674698353,14.2480447888,9.98034402728,36.9487524033
@Hibarinrinrin hasta las 8 :3,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,1.26318167895,53.0160367489,7.86603689194,3.98749262094,33.8672488928
@WELOVETURRISI did you catch up on TWD? I need support! That was a painful ep!,0,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,7.58590772748,24.4957745075,16.0616740584,34.9244743586,16.9321745634
I would like to wish my good friend @ClayEdwardM a Happy Birthday ,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,8.20011869073,21.7756822705,9.20802727342,44.29294765,16.5232241154
I'm always pickin up what I can't put down,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,51.5244960785,8.02287980914,17.5899192691,17.7710473537,5.09165525436
@CourtneyB322 Mexico?? Jealous...,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.1131449938,5.42431399226,13.7496650219,42.1938657761,26.5190124512
RT @WeLoveRobDyrdek: Greatest roast of all time ,0,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,5.79294636846,68.8045144081,8.05141404271,13.8333961368,3.51772792637
@shahid_siddiqui Ask your lord Modi to do this.,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,26.8169045448,10.9445109963,40.3696835041,16.8008267879,5.06807230413
At 22 I want to play dress-up. Amma is amused. I'm confused.,0,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,24.2891699076,8.12077447772,47.2207486629,19.2157641053,1.15353930742
@Peddie_Rehema Dude doh mean a dude .,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,35.4844421148,8.96797329187,16.7838305235,30.8542966843,7.90945738554
I haven't seen the pool alcove area much - it looks really good watery wall murals and nice lighting #bbcan3 http://t.co/QEGOGKpilo,0,N+,AGREEMENT,SUBJECTIVE,90,NONIRONIC,12.5377893448,8.98314416409,23.7776130438,51.320874691,3.38058397174
@JonathanNowison Bro idk?,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.3905187249,9.11951959133,29.3124377728,14.0478625894,34.1296613216
so sleepless ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,20.7904711366,19.2946195602,24.283260107,20.2026724815,15.4289752245
@gmanetwork Hello GMA! I really find you so much updated of the latest K-dramas! and I really love it! Fighting GMA!!! &lt;3,0,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,4.16912138462,65.5485272408,5.04487603903,7.51666873693,17.7208006382
@chels_brooke_15 http://t.co/BSbtx8s2OE,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,20.9688335657,2.55777426064,38.249027729,37.9114031792,0.312961824238
@DinkyIcarus np!! I really hope they leave you and Doffy alone when you decide to come back ;v;,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,10.1434536278,7.34171718359,47.0285147429,22.1635550261,13.3227556944
@JayTheCorruptor nah PRS is where it's at,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,11.9386017323,10.2331802249,31.8207293749,23.0175316334,22.9899540544
@splashofjase miss you more!! (No joke) &gt;&gt;:)&lt;&lt;,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,2.68965661526,55.4482221603,7.66656026244,26.7990887165,7.39646479487
@_BB3_ Brady am I bothering you bc I literally can't sit still no you're fine ok that's what I thought,0,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,34.1374218464,1.5097329393,15.29263556,32.9403221607,16.1198914051
@_reallyrieL yes,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.5832220316,22.6643308997,18.2709932327,14.8540645838,30.6273877621
Waaay out of hand..,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,21.9938099384,6.61111921072,14.3199115992,28.9782166481,28.0969440937
@PhotoNikki I want to move on but @notwitremily and I were looking at the same image on my phone in my hand &amp; answered differently.,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,20.2327817678,6.90185129642,13.3762300014,48.4822392464,11.0068924725
@_Doofus_ 1.5 in dat hoe,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.2481515408,5.87896108627,7.67823085189,29.9459695816,43.2486891747
SORRY YET? #NYC2Baltimore https://t.co/8bc0Isgpmv,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,14.6878987551,2.96540502459,38.1275117397,43.576580286,0.642605964094
@dennielle5SOS @1DsUniverse huhuhu daddy direction,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,3.93672436476,48.0662167072,17.0019060373,8.79767239094,22.1974804997
I'm literally about to crash rn,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,24.5539560914,11.8101373315,40.0375396013,21.289549768,2.30881050229
@thejoshspurlock are you still down to pick me up? If not I can arrange for someone else.,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,43.0691480637,1.45160257816,13.4044244885,35.2194666862,6.85536116362
@TheSpiderMatic good stopping there pal ,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,20.2568262815,30.8831572533,13.9082089067,20.3054994345,14.6463051438
remember that crazy Drake song that said,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,11.0265791416,6.42369687557,4.92230504751,25.453838706,52.1735787392
